table_schema,table_name,ordinal_position,column_name,data_type,udt_name,is_nullable,column_default,character_maximum_length,numeric_precision,numeric_scale,datetime_precision
_timescaledb_internal,_hyper_1_154_chunk,4,high,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_154_chunk,5,low,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_154_chunk,6,close,numeric,numeric,NO,,,,,
_timescaledb_internal,_hyper_1_154_chunk,7,volume,bigint,int8,YES,,,,,
_timescaledb_internal,_hyper_1_154_chunk,8,source,text,text,NO,'nse'::text,,,,
_timescaledb_internal,_hyper_1_154_chunk,9,metadata,jsonb,jsonb,NO,'{}'::jsonb,,,,
_timescaledb_internal,_hyper_1_154_chunk,10,created_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_154_chunk,11,updated_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_154_chunk,12,dataset_type,text,text,NO,'prod'::text,,,,
_timescaledb_internal,_hyper_1_154_chunk,13,timeframe,text,text,NO,'1d'::text,,,,
_timescaledb_internal,_hyper_1_154_chunk,14,source_family,text,text,YES,'manual'::text,,,,
_timescaledb_internal,_hyper_1_155_chunk,1,symbol,text,text,NO,,,,,
_timescaledb_internal,_hyper_1_155_chunk,2,ts,timestamp with time zone,timestamptz,NO,,,,,
_timescaledb_internal,_hyper_1_155_chunk,3,open,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_155_chunk,4,high,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_155_chunk,5,low,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_155_chunk,6,close,numeric,numeric,NO,,,,,
_timescaledb_internal,_hyper_1_155_chunk,7,volume,bigint,int8,YES,,,,,
_timescaledb_internal,_hyper_1_155_chunk,8,source,text,text,NO,'nse'::text,,,,
_timescaledb_internal,_hyper_1_155_chunk,9,metadata,jsonb,jsonb,NO,'{}'::jsonb,,,,
_timescaledb_internal,_hyper_1_155_chunk,10,created_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_155_chunk,11,updated_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_155_chunk,12,dataset_type,text,text,NO,'prod'::text,,,,
_timescaledb_internal,_hyper_1_155_chunk,13,timeframe,text,text,NO,'1d'::text,,,,
_timescaledb_internal,_hyper_1_155_chunk,14,source_family,text,text,YES,'manual'::text,,,,
_timescaledb_internal,_hyper_1_156_chunk,1,symbol,text,text,NO,,,,,
_timescaledb_internal,_hyper_1_156_chunk,2,ts,timestamp with time zone,timestamptz,NO,,,,,
_timescaledb_internal,_hyper_1_156_chunk,3,open,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_156_chunk,4,high,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_156_chunk,5,low,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_156_chunk,6,close,numeric,numeric,NO,,,,,
_timescaledb_internal,_hyper_1_156_chunk,7,volume,bigint,int8,YES,,,,,
_timescaledb_internal,_hyper_1_156_chunk,8,source,text,text,NO,'nse'::text,,,,
_timescaledb_internal,_hyper_1_156_chunk,9,metadata,jsonb,jsonb,NO,'{}'::jsonb,,,,
_timescaledb_internal,_hyper_1_156_chunk,10,created_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_156_chunk,11,updated_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_156_chunk,12,dataset_type,text,text,NO,'prod'::text,,,,
_timescaledb_internal,_hyper_1_156_chunk,13,timeframe,text,text,NO,'1d'::text,,,,
_timescaledb_internal,_hyper_1_156_chunk,14,source_family,text,text,YES,'manual'::text,,,,
_timescaledb_internal,_hyper_1_157_chunk,1,symbol,text,text,NO,,,,,
_timescaledb_internal,_hyper_1_157_chunk,2,ts,timestamp with time zone,timestamptz,NO,,,,,
_timescaledb_internal,_hyper_1_157_chunk,3,open,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_157_chunk,4,high,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_157_chunk,5,low,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_157_chunk,6,close,numeric,numeric,NO,,,,,
_timescaledb_internal,_hyper_1_157_chunk,7,volume,bigint,int8,YES,,,,,
_timescaledb_internal,_hyper_1_157_chunk,8,source,text,text,NO,'nse'::text,,,,
_timescaledb_internal,_hyper_1_157_chunk,9,metadata,jsonb,jsonb,NO,'{}'::jsonb,,,,
_timescaledb_internal,_hyper_1_157_chunk,10,created_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_157_chunk,11,updated_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_157_chunk,12,dataset_type,text,text,NO,'prod'::text,,,,
_timescaledb_internal,_hyper_1_157_chunk,13,timeframe,text,text,NO,'1d'::text,,,,
_timescaledb_internal,_hyper_1_157_chunk,14,source_family,text,text,YES,'manual'::text,,,,
_timescaledb_internal,_hyper_1_158_chunk,1,symbol,text,text,NO,,,,,
_timescaledb_internal,_hyper_1_158_chunk,2,ts,timestamp with time zone,timestamptz,NO,,,,,
_timescaledb_internal,_hyper_1_158_chunk,3,open,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_158_chunk,4,high,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_158_chunk,5,low,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_158_chunk,6,close,numeric,numeric,NO,,,,,
_timescaledb_internal,_hyper_1_158_chunk,7,volume,bigint,int8,YES,,,,,
_timescaledb_internal,_hyper_1_158_chunk,8,source,text,text,NO,'nse'::text,,,,
_timescaledb_internal,_hyper_1_158_chunk,9,metadata,jsonb,jsonb,NO,'{}'::jsonb,,,,
_timescaledb_internal,_hyper_1_158_chunk,10,created_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_158_chunk,11,updated_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_158_chunk,12,dataset_type,text,text,NO,'prod'::text,,,,
_timescaledb_internal,_hyper_1_158_chunk,13,timeframe,text,text,NO,'1d'::text,,,,
_timescaledb_internal,_hyper_1_158_chunk,14,source_family,text,text,YES,'manual'::text,,,,
_timescaledb_internal,_hyper_1_159_chunk,1,symbol,text,text,NO,,,,,
_timescaledb_internal,_hyper_1_159_chunk,2,ts,timestamp with time zone,timestamptz,NO,,,,,
_timescaledb_internal,_hyper_1_159_chunk,3,open,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_159_chunk,4,high,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_159_chunk,5,low,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_159_chunk,6,close,numeric,numeric,NO,,,,,
_timescaledb_internal,_hyper_1_159_chunk,7,volume,bigint,int8,YES,,,,,
_timescaledb_internal,_hyper_1_159_chunk,8,source,text,text,NO,'nse'::text,,,,
_timescaledb_internal,_hyper_1_159_chunk,9,metadata,jsonb,jsonb,NO,'{}'::jsonb,,,,
_timescaledb_internal,_hyper_1_159_chunk,10,created_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_159_chunk,11,updated_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_159_chunk,12,dataset_type,text,text,NO,'prod'::text,,,,
_timescaledb_internal,_hyper_1_159_chunk,13,timeframe,text,text,NO,'1d'::text,,,,
_timescaledb_internal,_hyper_1_159_chunk,14,source_family,text,text,YES,'manual'::text,,,,
_timescaledb_internal,_hyper_1_15_chunk,1,symbol,text,text,NO,,,,,
_timescaledb_internal,_hyper_1_15_chunk,2,ts,timestamp with time zone,timestamptz,NO,,,,,
_timescaledb_internal,_hyper_1_15_chunk,3,open,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_15_chunk,4,high,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_15_chunk,5,low,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_15_chunk,6,close,numeric,numeric,NO,,,,,
_timescaledb_internal,_hyper_1_15_chunk,7,volume,bigint,int8,YES,,,,,
_timescaledb_internal,_hyper_1_15_chunk,8,source,text,text,NO,'nse'::text,,,,
_timescaledb_internal,_hyper_1_15_chunk,9,metadata,jsonb,jsonb,NO,'{}'::jsonb,,,,
_timescaledb_internal,_hyper_1_15_chunk,10,created_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_15_chunk,11,updated_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_15_chunk,12,dataset_type,text,text,NO,'prod'::text,,,,
_timescaledb_internal,_hyper_1_15_chunk,13,timeframe,text,text,NO,'1d'::text,,,,
_timescaledb_internal,_hyper_1_15_chunk,14,source_family,text,text,YES,'manual'::text,,,,
_timescaledb_internal,_hyper_1_16_chunk,1,symbol,text,text,NO,,,,,
_timescaledb_internal,_hyper_1_16_chunk,2,ts,timestamp with time zone,timestamptz,NO,,,,,
_timescaledb_internal,_hyper_1_16_chunk,3,open,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_16_chunk,4,high,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_16_chunk,5,low,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_16_chunk,6,close,numeric,numeric,NO,,,,,
_timescaledb_internal,_hyper_1_16_chunk,7,volume,bigint,int8,YES,,,,,
_timescaledb_internal,_hyper_1_16_chunk,8,source,text,text,NO,'nse'::text,,,,
_timescaledb_internal,_hyper_1_16_chunk,9,metadata,jsonb,jsonb,NO,'{}'::jsonb,,,,
_timescaledb_internal,_hyper_1_16_chunk,10,created_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_16_chunk,11,updated_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_16_chunk,12,dataset_type,text,text,NO,'prod'::text,,,,
_timescaledb_internal,_hyper_1_16_chunk,13,timeframe,text,text,NO,'1d'::text,,,,
_timescaledb_internal,_hyper_1_16_chunk,14,source_family,text,text,YES,'manual'::text,,,,
_timescaledb_internal,_hyper_1_17_chunk,1,symbol,text,text,NO,,,,,
_timescaledb_internal,_hyper_1_17_chunk,2,ts,timestamp with time zone,timestamptz,NO,,,,,
_timescaledb_internal,_hyper_1_17_chunk,3,open,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_17_chunk,4,high,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_17_chunk,5,low,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_17_chunk,6,close,numeric,numeric,NO,,,,,
_timescaledb_internal,_hyper_1_17_chunk,7,volume,bigint,int8,YES,,,,,
_timescaledb_internal,_hyper_1_17_chunk,8,source,text,text,NO,'nse'::text,,,,
_timescaledb_internal,_hyper_1_17_chunk,9,metadata,jsonb,jsonb,NO,'{}'::jsonb,,,,
_timescaledb_internal,_hyper_1_17_chunk,10,created_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_17_chunk,11,updated_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_17_chunk,12,dataset_type,text,text,NO,'prod'::text,,,,
_timescaledb_internal,_hyper_1_17_chunk,13,timeframe,text,text,NO,'1d'::text,,,,
_timescaledb_internal,_hyper_1_17_chunk,14,source_family,text,text,YES,'manual'::text,,,,
_timescaledb_internal,_hyper_1_18_chunk,1,symbol,text,text,NO,,,,,
_timescaledb_internal,_hyper_1_18_chunk,2,ts,timestamp with time zone,timestamptz,NO,,,,,
_timescaledb_internal,_hyper_1_18_chunk,3,open,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_18_chunk,4,high,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_18_chunk,5,low,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_18_chunk,6,close,numeric,numeric,NO,,,,,
_timescaledb_internal,_hyper_1_18_chunk,7,volume,bigint,int8,YES,,,,,
_timescaledb_internal,_hyper_1_18_chunk,8,source,text,text,NO,'nse'::text,,,,
_timescaledb_internal,_hyper_1_18_chunk,9,metadata,jsonb,jsonb,NO,'{}'::jsonb,,,,
_timescaledb_internal,_hyper_1_18_chunk,10,created_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_18_chunk,11,updated_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_18_chunk,12,dataset_type,text,text,NO,'prod'::text,,,,
_timescaledb_internal,_hyper_1_18_chunk,13,timeframe,text,text,NO,'1d'::text,,,,
_timescaledb_internal,_hyper_1_18_chunk,14,source_family,text,text,YES,'manual'::text,,,,
_timescaledb_internal,_hyper_1_19_chunk,1,symbol,text,text,NO,,,,,
_timescaledb_internal,_hyper_1_19_chunk,2,ts,timestamp with time zone,timestamptz,NO,,,,,
_timescaledb_internal,_hyper_1_19_chunk,3,open,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_19_chunk,4,high,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_19_chunk,5,low,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_19_chunk,6,close,numeric,numeric,NO,,,,,
_timescaledb_internal,_hyper_1_19_chunk,7,volume,bigint,int8,YES,,,,,
_timescaledb_internal,_hyper_1_19_chunk,8,source,text,text,NO,'nse'::text,,,,
_timescaledb_internal,_hyper_1_19_chunk,9,metadata,jsonb,jsonb,NO,'{}'::jsonb,,,,
_timescaledb_internal,_hyper_1_19_chunk,10,created_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_19_chunk,11,updated_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_19_chunk,12,dataset_type,text,text,NO,'prod'::text,,,,
_timescaledb_internal,_hyper_1_19_chunk,13,timeframe,text,text,NO,'1d'::text,,,,
_timescaledb_internal,_hyper_1_19_chunk,14,source_family,text,text,YES,'manual'::text,,,,
_timescaledb_internal,_hyper_1_1_chunk,1,symbol,text,text,NO,,,,,
_timescaledb_internal,_hyper_1_1_chunk,2,ts,timestamp with time zone,timestamptz,NO,,,,,
_timescaledb_internal,_hyper_1_1_chunk,3,open,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_1_chunk,4,high,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_1_chunk,5,low,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_1_chunk,6,close,numeric,numeric,NO,,,,,
_timescaledb_internal,_hyper_1_1_chunk,7,volume,bigint,int8,YES,,,,,
_timescaledb_internal,_hyper_1_1_chunk,8,source,text,text,NO,'nse'::text,,,,
_timescaledb_internal,_hyper_1_1_chunk,9,metadata,jsonb,jsonb,NO,'{}'::jsonb,,,,
_timescaledb_internal,_hyper_1_1_chunk,10,created_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_1_chunk,11,updated_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_1_chunk,12,dataset_type,text,text,NO,'prod'::text,,,,
_timescaledb_internal,_hyper_1_1_chunk,13,timeframe,text,text,NO,'1d'::text,,,,
_timescaledb_internal,_hyper_1_1_chunk,14,source_family,text,text,YES,'manual'::text,,,,
_timescaledb_internal,_hyper_1_20_chunk,1,symbol,text,text,NO,,,,,
_timescaledb_internal,_hyper_1_20_chunk,2,ts,timestamp with time zone,timestamptz,NO,,,,,
_timescaledb_internal,_hyper_1_20_chunk,3,open,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_20_chunk,4,high,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_20_chunk,5,low,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_20_chunk,6,close,numeric,numeric,NO,,,,,
_timescaledb_internal,_hyper_1_20_chunk,7,volume,bigint,int8,YES,,,,,
_timescaledb_internal,_hyper_1_20_chunk,8,source,text,text,NO,'nse'::text,,,,
_timescaledb_internal,_hyper_1_20_chunk,9,metadata,jsonb,jsonb,NO,'{}'::jsonb,,,,
_timescaledb_internal,_hyper_1_20_chunk,10,created_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_20_chunk,11,updated_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_20_chunk,12,dataset_type,text,text,NO,'prod'::text,,,,
_timescaledb_internal,_hyper_1_20_chunk,13,timeframe,text,text,NO,'1d'::text,,,,
_timescaledb_internal,_hyper_1_20_chunk,14,source_family,text,text,YES,'manual'::text,,,,
_timescaledb_internal,_hyper_1_21_chunk,1,symbol,text,text,NO,,,,,
_timescaledb_internal,_hyper_1_21_chunk,2,ts,timestamp with time zone,timestamptz,NO,,,,,
_timescaledb_internal,_hyper_1_21_chunk,3,open,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_21_chunk,4,high,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_21_chunk,5,low,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_21_chunk,6,close,numeric,numeric,NO,,,,,
_timescaledb_internal,_hyper_1_21_chunk,7,volume,bigint,int8,YES,,,,,
_timescaledb_internal,_hyper_1_21_chunk,8,source,text,text,NO,'nse'::text,,,,
_timescaledb_internal,_hyper_1_21_chunk,9,metadata,jsonb,jsonb,NO,'{}'::jsonb,,,,
_timescaledb_internal,_hyper_1_21_chunk,10,created_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_21_chunk,11,updated_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_21_chunk,12,dataset_type,text,text,NO,'prod'::text,,,,
_timescaledb_internal,_hyper_1_21_chunk,13,timeframe,text,text,NO,'1d'::text,,,,
_timescaledb_internal,_hyper_1_21_chunk,14,source_family,text,text,YES,'manual'::text,,,,
_timescaledb_internal,_hyper_1_22_chunk,1,symbol,text,text,NO,,,,,
_timescaledb_internal,_hyper_1_22_chunk,2,ts,timestamp with time zone,timestamptz,NO,,,,,
_timescaledb_internal,_hyper_1_22_chunk,3,open,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_22_chunk,4,high,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_22_chunk,5,low,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_22_chunk,6,close,numeric,numeric,NO,,,,,
_timescaledb_internal,_hyper_1_22_chunk,7,volume,bigint,int8,YES,,,,,
_timescaledb_internal,_hyper_1_22_chunk,8,source,text,text,NO,'nse'::text,,,,
_timescaledb_internal,_hyper_1_22_chunk,9,metadata,jsonb,jsonb,NO,'{}'::jsonb,,,,
_timescaledb_internal,_hyper_1_22_chunk,10,created_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_22_chunk,11,updated_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_22_chunk,12,dataset_type,text,text,NO,'prod'::text,,,,
_timescaledb_internal,_hyper_1_22_chunk,13,timeframe,text,text,NO,'1d'::text,,,,
_timescaledb_internal,_hyper_1_22_chunk,14,source_family,text,text,YES,'manual'::text,,,,
_timescaledb_internal,_hyper_1_23_chunk,1,symbol,text,text,NO,,,,,
_timescaledb_internal,_hyper_1_23_chunk,2,ts,timestamp with time zone,timestamptz,NO,,,,,
_timescaledb_internal,_hyper_1_23_chunk,3,open,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_23_chunk,4,high,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_23_chunk,5,low,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_23_chunk,6,close,numeric,numeric,NO,,,,,
_timescaledb_internal,_hyper_1_23_chunk,7,volume,bigint,int8,YES,,,,,
_timescaledb_internal,_hyper_1_23_chunk,8,source,text,text,NO,'nse'::text,,,,
_timescaledb_internal,_hyper_1_23_chunk,9,metadata,jsonb,jsonb,NO,'{}'::jsonb,,,,
_timescaledb_internal,_hyper_1_23_chunk,10,created_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_23_chunk,11,updated_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_23_chunk,12,dataset_type,text,text,NO,'prod'::text,,,,
_timescaledb_internal,_hyper_1_23_chunk,13,timeframe,text,text,NO,'1d'::text,,,,
_timescaledb_internal,_hyper_1_23_chunk,14,source_family,text,text,YES,'manual'::text,,,,
_timescaledb_internal,_hyper_1_24_chunk,1,symbol,text,text,NO,,,,,
_timescaledb_internal,_hyper_1_24_chunk,2,ts,timestamp with time zone,timestamptz,NO,,,,,
_timescaledb_internal,_hyper_1_24_chunk,3,open,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_24_chunk,4,high,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_24_chunk,5,low,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_24_chunk,6,close,numeric,numeric,NO,,,,,
_timescaledb_internal,_hyper_1_24_chunk,7,volume,bigint,int8,YES,,,,,
_timescaledb_internal,_hyper_1_24_chunk,8,source,text,text,NO,'nse'::text,,,,
_timescaledb_internal,_hyper_1_24_chunk,9,metadata,jsonb,jsonb,NO,'{}'::jsonb,,,,
_timescaledb_internal,_hyper_1_24_chunk,10,created_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_24_chunk,11,updated_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_24_chunk,12,dataset_type,text,text,NO,'prod'::text,,,,
_timescaledb_internal,_hyper_1_24_chunk,13,timeframe,text,text,NO,'1d'::text,,,,
_timescaledb_internal,_hyper_1_24_chunk,14,source_family,text,text,YES,'manual'::text,,,,
_timescaledb_internal,_hyper_1_25_chunk,1,symbol,text,text,NO,,,,,
_timescaledb_internal,_hyper_1_25_chunk,2,ts,timestamp with time zone,timestamptz,NO,,,,,
_timescaledb_internal,_hyper_1_25_chunk,3,open,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_25_chunk,4,high,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_25_chunk,5,low,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_25_chunk,6,close,numeric,numeric,NO,,,,,
_timescaledb_internal,_hyper_1_25_chunk,7,volume,bigint,int8,YES,,,,,
_timescaledb_internal,_hyper_1_25_chunk,8,source,text,text,NO,'nse'::text,,,,
_timescaledb_internal,_hyper_1_25_chunk,9,metadata,jsonb,jsonb,NO,'{}'::jsonb,,,,
_timescaledb_internal,_hyper_1_25_chunk,10,created_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_25_chunk,11,updated_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_25_chunk,12,dataset_type,text,text,NO,'prod'::text,,,,
_timescaledb_internal,_hyper_1_25_chunk,13,timeframe,text,text,NO,'1d'::text,,,,
_timescaledb_internal,_hyper_1_25_chunk,14,source_family,text,text,YES,'manual'::text,,,,
_timescaledb_internal,_hyper_1_26_chunk,1,symbol,text,text,NO,,,,,
_timescaledb_internal,_hyper_1_26_chunk,2,ts,timestamp with time zone,timestamptz,NO,,,,,
_timescaledb_internal,_hyper_1_26_chunk,3,open,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_26_chunk,4,high,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_26_chunk,5,low,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_26_chunk,6,close,numeric,numeric,NO,,,,,
